"Day","Time","Wind","Visibility","Weather","Sky","Air.Temp","DewPt","Max6hr","Min6hr","Humidity","WindChill","AltimeterPressure","X1hrPrecip","X3hrPrecip","X6hrPrecip","Date","DateTime","HeatIndex","SeaLevelPressure"
"9","13:55","SE 17 G 24","10","Fair","CLR","50","34",NA,NA,"55%","44","29.88",NA,NA,NA,"2013-02-09",2013-02-09 13:55:00,NA,NA
"9","13:35","S 21 G 26","10","Fair and Breezy","CLR","49","34",NA,NA,"56%","42","29.9",NA,NA,NA,"2013-02-09",2013-02-09 13:35:00,NA,NA
"9","13:15","S 20 G 28","10","Fair","CLR","48","34",NA,NA,"58%","41","29.92",NA,NA,NA,"2013-02-09",2013-02-09 13:15:00,NA,NA
"9","12:55","S 20","10","Fair","CLR","47","33",NA,NA,"59%","40","29.94",NA,NA,NA,"2013-02-09",2013-02-09 12:55:00,NA,NA
"9","12:35","S 21 G 25","10","Fair and Breezy","CLR","46","33",NA,NA,"61%","38","29.96",NA,NA,NA,"2013-02-09",2013-02-09 12:35:00,NA,NA
"9","12:15","S 22 G 25","10","Fair and Breezy","CLR","44","33",NA,NA,"64%","35","29.97",NA,NA,NA,"2013-02-09",2013-02-09 12:15:00,NA,NA
"9","11:55","S 20 G 29","10","Fair","CLR","44","32","44","30","64%","36","29.99",NA,NA,NA,"2013-02-09",2013-02-09 11:55:00,NA,NA
"9","11:35","S 24 G 30","10","Fair and Breezy","CLR","43","32",NA,NA,"66%","34","30",NA,NA,NA,"2013-02-09",2013-02-09 11:35:00,NA,NA
"9","11:15","S 18 G 25","10","Fair","CLR","41","32",NA,NA,"72%","32","30.01",NA,NA,NA,"2013-02-09",2013-02-09 11:15:00,NA,NA
"9","10:55","S 21 G 26","7","Fair and Breezy","CLR","38","32",NA,NA,"79%","28","30.02",NA,NA,NA,"2013-02-09",2013-02-09 10:55:00,NA,NA
"9","10:35","S 17 G 24","7","Fair","CLR","36","32",NA,NA,"86%","26","30.02",NA,NA,NA,"2013-02-09",2013-02-09 10:35:00,NA,NA
"9","10:15","S 14","5","Fog/Mist","CLR","35","32",NA,NA,"90%","26","30.03",NA,NA,NA,"2013-02-09",2013-02-09 10:15:00,NA,NA
"9","09:55","S 14","5","Fog/Mist","CLR","33","31",NA,NA,"94%","23","30.03",NA,NA,NA,"2013-02-09",2013-02-09 09:55:00,NA,NA
"9","09:35","S 17","4","Fog/Mist","SCT008","32","30",NA,NA,"94%","21","30.04",NA,NA,NA,"2013-02-09",2013-02-09 09:35:00,NA,NA
"9","09:15","S 16 G 24","4","Fog/Mist","SCT008","31","30",NA,NA,"95%","20","30.04",NA,NA,NA,"2013-02-09",2013-02-09 09:15:00,NA,NA
"9","08:55","S 15","4","Fog/Mist","SCT008","31","29",NA,NA,"96%","20","30.05",NA,NA,NA,"2013-02-09",2013-02-09 08:55:00,NA,NA
"9","08:35","S 16 G 21","4","Fog/Mist","BKN008","30","29",NA,NA,"96%","19","30.05",NA,NA,NA,"2013-02-09",2013-02-09 08:35:00,NA,NA
"9","08:15","S 15 G 24","4","Fog/Mist","BKN008","30","29",NA,NA,"96%","19","30.05",NA,NA,NA,"2013-02-09",2013-02-09 08:15:00,NA,NA
"9","07:55","S 15","4","Fog/Mist","OVC008","30","29",NA,NA,"96%","19","30.06",NA,NA,NA,"2013-02-09",2013-02-09 07:55:00,NA,NA
"9","07:35","S 14 G 20","4","Fog/Mist","OVC008","30","29",NA,NA,"96%","19","30.06",NA,NA,NA,"2013-02-09",2013-02-09 07:35:00,NA,NA
"9","07:15","S 16","5","Fog/Mist","OVC008","30","29",NA,NA,"96%","19","30.07",NA,NA,NA,"2013-02-09",2013-02-09 07:15:00,NA,NA
"9","06:55","S 16 G 22","5","Fog/Mist","OVC008","30","29",NA,NA,"96%","19","30.06",NA,NA,NA,"2013-02-09",2013-02-09 06:55:00,NA,NA
"9","06:35","S 15","5","Fog/Mist","OVC008","30","29",NA,NA,"96%","19","30.07",NA,NA,NA,"2013-02-09",2013-02-09 06:35:00,NA,NA
"9","06:15","S 16 G 20","5","Fog/Mist","OVC008","31","29",NA,NA,"95%","20","30.07",NA,NA,NA,"2013-02-09",2013-02-09 06:15:00,NA,NA
"9","05:55","S 12 G 17","5","Fog/Mist","OVC008","30","29","31","30","96%","20","30.08",NA,NA,NA,"2013-02-09",2013-02-09 05:55:00,NA,NA
"9","05:35","S 10","5","Fog/Mist","OVC008","30","29",NA,NA,"96%","21","30.09",NA,NA,NA,"2013-02-09",2013-02-09 05:35:00,NA,NA
"9","05:15","S 13","5","Fog/Mist","OVC008","31","29",NA,NA,"95%","21","30.09",NA,NA,NA,"2013-02-09",2013-02-09 05:15:00,NA,NA
"9","04:55","S 15 G 20","5","Fog/Mist","OVC008","31","29",NA,NA,"95%","20","30.1",NA,NA,NA,"2013-02-09",2013-02-09 04:55:00,NA,NA
"9","04:35","S 10","5","Fog/Mist","OVC008","31","29",NA,NA,"94%","22","30.11",NA,NA,NA,"2013-02-09",2013-02-09 04:35:00,NA,NA
"9","04:15","S 15","5","Fog/Mist","OVC008","31","29",NA,NA,"94%","20","30.11",NA,NA,NA,"2013-02-09",2013-02-09 04:15:00,NA,NA
"9","03:55","S 17 G 23","5","Fog/Mist","OVC008","31","29",NA,NA,"94%","20","30.12",NA,NA,NA,"2013-02-09",2013-02-09 03:55:00,NA,NA
"9","03:35","S 14 G 21","5","Fog/Mist","OVC008","31","29",NA,NA,"95%","21","30.13",NA,NA,NA,"2013-02-09",2013-02-09 03:35:00,NA,NA
"9","03:15","S 14 G 22","5","Fog/Mist","OVC006","31","29",NA,NA,"95%","21","30.13",NA,NA,NA,"2013-02-09",2013-02-09 03:15:00,NA,NA
"9","02:55","S 16 G 24","5","Fog/Mist","OVC006","31","29",NA,NA,"95%","20","30.13",NA,NA,NA,"2013-02-09",2013-02-09 02:55:00,NA,NA
"9","02:35","S 22 G 26","5","Fog/Mist and Breezy","OVC006","31","29",NA,NA,"95%","18","30.14",NA,NA,NA,"2013-02-09",2013-02-09 02:35:00,NA,NA
"9","02:15","S 15 G 22","5","Fog/Mist","OVC006","31","29",NA,NA,"95%","20","30.15",NA,NA,NA,"2013-02-09",2013-02-09 02:15:00,NA,NA
"9","01:55","S 16 G 21","5","Fog/Mist","OVC006","31","29",NA,NA,"95%","20","30.16",NA,NA,NA,"2013-02-09",2013-02-09 01:55:00,NA,NA
"9","01:35","S 14 G 22","5","Fog/Mist","OVC006","30","29",NA,NA,"96%","19","30.16",NA,NA,NA,"2013-02-09",2013-02-09 01:35:00,NA,NA
"9","01:15","S 15 G 21","5","Fog/Mist","OVC006","30","29",NA,NA,"95%","19","30.17",NA,NA,NA,"2013-02-09",2013-02-09 01:15:00,NA,NA
"9","00:55","S 16 G 22","5","Fog/Mist","OVC006","30","29",NA,NA,"96%","19","30.16",NA,NA,NA,"2013-02-09",2013-02-09 00:55:00,NA,NA
"9","00:35","S 14","5","Fog/Mist","OVC006","30","29",NA,NA,"96%","19","30.18",NA,NA,NA,"2013-02-09",2013-02-09 00:35:00,NA,NA
"9","00:15","S 15 G 25","5","Fog/Mist","OVC006","30","29",NA,NA,"96%","19","30.19",NA,NA,NA,"2013-02-09",2013-02-09 00:15:00,NA,NA
"8","23:55","S 10","5","Fog/Mist","OVC008","29","29","33","29","98%","20","30.18",NA,NA,NA,"2013-02-08",2013-02-08 23:55:00,NA,NA
"8","23:35","Calm","5","Fog/Mist","BKN008","29","28",NA,NA,"96%",NA,"30.18",NA,NA,NA,"2013-02-08",2013-02-08 23:35:00,NA,NA
"8","23:15","SE 13 G 18","7","Partly Cloudy","SCT008 SCT012","29","28",NA,NA,"96%","19","30.16",NA,NA,NA,"2013-02-08",2013-02-08 23:15:00,NA,NA
"8","22:55","SE 14 G 18","7","Fair","CLR","30","28",NA,NA,"94%","19","30.16",NA,NA,NA,"2013-02-08",2013-02-08 22:55:00,NA,NA
"8","22:35","SE 14","7","Fair","CLR","30","28",NA,NA,"91%","19","30.16",NA,NA,NA,"2013-02-08",2013-02-08 22:35:00,NA,NA
"8","22:15","SE 12 G 17","10","Fair","CLR","30","27",NA,NA,"88%","20","30.16",NA,NA,NA,"2013-02-08",2013-02-08 22:15:00,NA,NA
"8","21:55","SE 15","10","Fair","CLR","30","27",NA,NA,"87%","19","30.16",NA,NA,NA,"2013-02-08",2013-02-08 21:55:00,NA,NA
"8","21:35","SE 12","10","Fair","CLR","31","27",NA,NA,"86%","22","30.17",NA,NA,NA,"2013-02-08",2013-02-08 21:35:00,NA,NA
"8","21:15","SE 9","10","Fair","CLR","31","27",NA,NA,"85%","23","30.17",NA,NA,NA,"2013-02-08",2013-02-08 21:15:00,NA,NA
"8","20:55","SE 9","10","Fair","CLR","31","27",NA,NA,"85%","23","30.17",NA,NA,NA,"2013-02-08",2013-02-08 20:55:00,NA,NA
"8","20:35","SE 10","10","Fair","CLR","31","27",NA,NA,"85%","22","30.18",NA,NA,NA,"2013-02-08",2013-02-08 20:35:00,NA,NA
"8","20:15","SE 10","10","Fair","CLR","32","27",NA,NA,"83%","24","30.17",NA,NA,NA,"2013-02-08",2013-02-08 20:15:00,NA,NA
"8","19:55","SE 8","10","Fair","CLR","31","27",NA,NA,"86%","24","30.18",NA,NA,NA,"2013-02-08",2013-02-08 19:55:00,NA,NA
"8","19:35","Calm","10","Fair","CLR","31","27",NA,NA,"85%",NA,"30.2",NA,NA,NA,"2013-02-08",2013-02-08 19:35:00,NA,NA
"8","19:15","Calm","10","Fair","CLR","32","27",NA,NA,"84%",NA,"30.19",NA,NA,NA,"2013-02-08",2013-02-08 19:15:00,NA,NA
"11","18:55","Calm","10","Fair","CLR","32","23",NA,NA,"70%",NA,"30.12",NA,NA,NA,"15747",2013-02-11 18:55:00,NA,NA
"11","18:35","Calm","10","Fair","CLR","32","23",NA,NA,"69%",NA,"30.11",NA,NA,NA,"15747",2013-02-11 18:35:00,NA,NA
"12","00:15","W 12","10","Fair","CLR","28","18",NA,NA,"67%","18","30",NA,NA,NA,"15776",2013-03-12 00:15:00,NA,NA
"11","23:55","Calm","10","Fair","CLR","26","15",NA,NA,"63%",NA,"29.99",NA,NA,NA,"15775",2013-03-11 23:55:00,NA,NA
"11","23:35","Calm","10","Fair","CLR","28","15",NA,NA,"58%",NA,"29.99",NA,NA,NA,"15775",2013-03-11 23:35:00,NA,NA
"11","23:15","Calm","10","Fair","CLR","27","15",NA,NA,"61%",NA,"29.99",NA,NA,NA,"15775",2013-03-11 23:15:00,NA,NA
"11","22:55","Calm","10","Fair","CLR","28","15",NA,NA,"58%",NA,"29.99",NA,NA,NA,"15775",2013-03-11 22:55:00,NA,NA
"11","22:35","Calm","10","Fair","CLR","27","16",NA,NA,"62%",NA,"29.98",NA,NA,NA,"15775",2013-03-11 22:35:00,NA,NA
"11","22:15","Calm","10","Fair","CLR","29","15",NA,NA,"57%",NA,"29.97",NA,NA,NA,"15775",2013-03-11 22:15:00,NA,NA
"11","21:55","Calm","10","Fair","CLR","29","16",NA,NA,"58%",NA,"29.96",NA,NA,NA,"15775",2013-03-11 21:55:00,NA,NA
"11","21:35","Calm","10","Fair","CLR","28","16",NA,NA,"60%",NA,"29.96",NA,NA,NA,"15775",2013-03-11 21:35:00,NA,NA
"11","21:15","Calm","10","Fair","CLR","28","17",NA,NA,"62%",NA,"29.96",NA,NA,NA,"15775",2013-03-11 21:15:00,NA,NA
"11","20:55","Calm","10","Fair","CLR","28","16",NA,NA,"63%",NA,"29.96",NA,NA,NA,"15775",2013-03-11 20:55:00,NA,NA
"11","20:35","Calm","10","Fair","CLR","27","19",NA,NA,"70%",NA,"29.96",NA,NA,NA,"15775",2013-03-11 20:35:00,NA,NA
"11","20:15","Calm","10","Fair","CLR","27","18",NA,NA,"69%",NA,"29.94",NA,NA,NA,"15775",2013-03-11 20:15:00,NA,NA
"11","19:55","Calm","10","Fair","CLR","28","19",NA,NA,"67%",NA,"29.93",NA,NA,NA,"15775",2013-03-11 19:55:00,NA,NA
"11","19:35","Calm","10","Fair","CLR","29","19",NA,NA,"67%",NA,"29.92",NA,NA,NA,"15775",2013-03-11 19:35:00,NA,NA
"11","19:15","Calm","10","Partly Cloudy","SCT070","30","19",NA,NA,"63%",NA,"29.93",NA,NA,NA,"15775",2013-03-11 19:15:00,NA,NA
"11","18:55","Calm","10","Overcast","OVC070","31","19","32","26","61%",NA,"29.92",NA,NA,"0.03","15775",2013-03-11 18:55:00,NA,NA
"11","18:35","Calm","10","Partly Cloudy","SCT070","31","21",NA,NA,"66%",NA,"29.92",NA,NA,NA,"15775",2013-03-11 18:35:00,NA,NA
"11","18:15","Calm","10","Fair","CLR","31","20",NA,NA,"62%",NA,"29.9",NA,NA,NA,"15775",2013-03-11 18:15:00,NA,NA
"11","17:55","W 8","10","Fair","CLR","32","20",NA,NA,"61%","25","29.9",NA,NA,NA,"15775",2013-03-11 17:55:00,NA,NA
"11","17:35","W 5","10","Fair","CLR","32","20",NA,NA,"63%","27","29.9",NA,NA,NA,"15775",2013-03-11 17:35:00,NA,NA
"11","17:15","Calm","10","Fair","CLR","31","20",NA,NA,"64%",NA,"29.89",NA,NA,NA,"15775",2013-03-11 17:15:00,NA,NA
"11","16:55","Calm","10","Fair","CLR","31","20",NA,NA,"63%",NA,"29.89",NA,NA,NA,"15775",2013-03-11 16:55:00,NA,NA
"11","16:35","NW 13","10","Fair","CLR","31","19",NA,NA,"61%","21","29.9",NA,NA,NA,"15775",2013-03-11 16:35:00,NA,NA
"11","16:15","NW 12","10","Fair","CLR","31","20",NA,NA,"65%","22","29.9",NA,NA,NA,"15775",2013-03-11 16:15:00,NA,NA
"11","15:55","W 12","10","Fair","CLR","30","20",NA,NA,"68%","20","29.9","0.03","0.03",NA,"15775",2013-03-11 15:55:00,NA,NA
"11","15:35","NW 10","10","Fair","CLR","29","20",NA,NA,"67%","20","29.89","0.02",NA,NA,"15775",2013-03-11 15:35:00,NA,NA
"11","15:15","NW 9","10","Fair","CLR","28","19",NA,NA,"68%","19","29.9",NA,NA,NA,"15775",2013-03-11 15:15:00,NA,NA
"11","14:55","W 9","10","Fair","CLR","28","19",NA,NA,"69%","19","29.89",NA,NA,NA,"15775",2013-03-11 14:55:00,NA,NA
"11","14:35","W 12","10","Partly Cloudy","SCT120","28","19",NA,NA,"70%","18","29.9",NA,NA,NA,"15775",2013-03-11 14:35:00,NA,NA
"11","14:15","NW 12","10","Mostly Cloudy","BKN120","26","18",NA,NA,"71%","15","29.91",NA,NA,NA,"15775",2013-03-11 14:15:00,NA,NA
"11","13:55","NW 9","10","Partly Cloudy","SCT018 SCT120","26","18",NA,NA,"71%","17","29.92",NA,NA,NA,"15775",2013-03-11 13:55:00,NA,NA
"11","13:35","NW 15","10","Partly Cloudy","SCT018","26","18",NA,NA,"73%","14","29.93",NA,NA,NA,"15775",2013-03-11 13:35:00,NA,NA
"11","13:15","NW 15 G 20","10","Partly Cloudy","SCT018","26","18",NA,NA,"74%","14","29.93",NA,NA,NA,"15775",2013-03-11 13:15:00,NA,NA
"11","12:55","NW 13 G 20","10","Partly Cloudy","SCT018","26","18","26","21","72%","15","29.93",NA,NA,NA,"15775",2013-03-11 12:55:00,NA,NA
"11","12:35","NW 14","10","Partly Cloudy","SCT018","26","18",NA,NA,"72%","14","29.92",NA,NA,NA,"15775",2013-03-11 12:35:00,NA,NA
"11","12:15","NW 14 G 18","10","Overcast","OVC018","25","18",NA,NA,"73%","13","29.92",NA,NA,NA,"15775",2013-03-11 12:15:00,NA,NA
"11","11:55","NW 14 G 20","10","Overcast","OVC020","25","19",NA,NA,"76%","13","29.93",NA,NA,NA,"15775",2013-03-11 11:55:00,NA,NA
"11","11:35","NW 15","10","Overcast","OVC020","25","18",NA,NA,"76%","13","29.93",NA,NA,NA,"15775",2013-03-11 11:35:00,NA,NA
"11","11:15","NW 14 G 20","10","Overcast","OVC020","24","19",NA,NA,"79%","12","29.92",NA,NA,NA,"15775",2013-03-11 11:15:00,NA,NA
"11","10:55","NW 16","10","Overcast","OVC020","24","18",NA,NA,"79%","11","29.92",NA,NA,NA,"15775",2013-03-11 10:55:00,NA,NA
"11","10:35","NW 14","10","Overcast","OVC020","23","18",NA,NA,"80%","11","29.93",NA,NA,NA,"15775",2013-03-11 10:35:00,NA,NA
"11","10:15","NW 14 G 21","10","Overcast","OVC020","22","17",NA,NA,"82%","9","29.93",NA,NA,NA,"15775",2013-03-11 10:15:00,NA,NA
"11","09:55","NW 14 G 23","10","Overcast","OVC018","22","17",NA,NA,"82%","9","29.93",NA,NA,NA,"15775",2013-03-11 09:55:00,NA,NA
"11","09:35","NW 17 G 22","10","Overcast","OVC018","22","17",NA,NA,"82%","8","29.93",NA,NA,NA,"15775",2013-03-11 09:35:00,NA,NA
"11","09:15","NW 15","10","Overcast","OVC018","22","17",NA,NA,"83%","9","29.92",NA,NA,NA,"15775",2013-03-11 09:15:00,NA,NA
"11","08:55","NW 16 G 25","10","Overcast","OVC020","22","18",NA,NA,"84%","8","29.92",NA,NA,NA,"15775",2013-03-11 08:55:00,NA,NA
"11","08:35","NW 13","10","Overcast","OVC020","22","18",NA,NA,"85%","10","29.91",NA,NA,NA,"15775",2013-03-11 08:35:00,NA,NA
"11","08:15","NW 14","10","Overcast","OVC022","21","18",NA,NA,"86%","8","29.9",NA,NA,NA,"15775",2013-03-11 08:15:00,NA,NA
"11","07:55","N 9","10","Overcast","SCT014 OVC024","21","17",NA,NA,"85%","11","29.89",NA,NA,NA,"15775",2013-03-11 07:55:00,NA,NA
"11","07:35","NW 10","10","Overcast","OVC014","21","17",NA,NA,"85%","10","29.89",NA,NA,NA,"15775",2013-03-11 07:35:00,NA,NA
"11","07:15","NW 16","10","Overcast","OVC014","21","17",NA,NA,"86%","7","29.89",NA,NA,NA,"15775",2013-03-11 07:15:00,NA,NA
"11","06:55","NW 15 G 22","10","Overcast","BKN014 OVC030","21","18","24","20","87%","7","29.88",NA,NA,NA,"15775",2013-03-11 06:55:00,NA,NA
"11","06:35","NW 12","10","Partly Cloudy","SCT014 SCT030 SCT110","21","17",NA,NA,"87%","9","29.88",NA,NA,NA,"15775",2013-03-11 06:35:00,NA,NA
"11","06:15","NW 17","10","Mostly Cloudy","BKN014 BKN110","21","18",NA,NA,"87%","7","29.87",NA,NA,NA,"15775",2013-03-11 06:15:00,NA,NA
"11","05:55","NW 20","10","Overcast","OVC014","22","18",NA,NA,"87%","7","29.86",NA,NA,NA,"15775",2013-03-11 05:55:00,NA,NA
"11","05:35","NW 18 G 28","7","Overcast","OVC014","22","19",NA,NA,"87%","8","29.87",NA,NA,NA,"15775",2013-03-11 05:35:00,NA,NA
"11","05:15","NW 20 G 25","10","Overcast","BKN016 BKN022 OVC060","22","19",NA,NA,"89%","7","29.87",NA,NA,NA,"15775",2013-03-11 05:15:00,NA,NA
"11","04:55","NW 18 G 24","4","Light Snow","SCT016 OVC022","23","21",NA,NA,"92%","9","29.86",NA,NA,NA,"15775",2013-03-11 04:55:00,NA,NA
"11","04:35","NW 18","4","Light Snow","BKN022 OVC028","23","21",NA,NA,"91%","9","29.86",NA,NA,NA,"15775",2013-03-11 04:35:00,NA,NA
"11","04:15","NW 18","4","Light Snow","SCT025 BKN031 OVC046","24","21",NA,NA,"91%","10","29.87",NA,NA,NA,"15775",2013-03-11 04:15:00,NA,NA
"11","03:55","N 17 G 24","4","Light Snow","SCT014 OVC046","24","21",NA,NA,"90%","11","29.87",NA,NA,NA,"15775",2013-03-11 03:55:00,NA,NA
"11","03:35","NW 21 G 25","5","Light Snow and Breezy","SCT014 OVC040","24","21",NA,NA,"89%","9","29.88",NA,NA,NA,"15775",2013-03-11 03:35:00,NA,NA
"11","03:15","NW 17 G 23","10","Overcast","SCT014 BKN040 OVC050","24","21",NA,NA,"87%","11","29.89",NA,NA,NA,"15775",2013-03-11 03:15:00,NA,NA
"11","02:55","N 18 G 24","10","Overcast","SCT042 OVC050","24","21",NA,NA,"86%","10","29.89",NA,NA,NA,"15775",2013-03-11 02:55:00,NA,NA
"11","02:35","NW 18","7","Overcast","BKN044 OVC055","24","21",NA,NA,"89%","10","29.89",NA,NA,NA,"15775",2013-03-11 02:35:00,NA,NA
"11","02:15","N 20 G 25","5","Light Snow","SCT011 BKN046 OVC050","24","21",NA,NA,"91%","9","29.89",NA,NA,NA,"15775",2013-03-11 02:15:00,NA,NA
"11","01:55","NW 17","3","Light Snow","SCT028 OVC048","24","22",NA,NA,"91%","11","29.9",NA,NA,NA,"15775",2013-03-11 01:55:00,NA,NA
"11","01:35","NW 23 G 28","5","Fog/Mist and Breezy","SCT026 SCT030 OVC050","24","22",NA,NA,"91%","9","29.89",NA,NA,NA,"15775",2013-03-11 01:35:00,NA,NA
"11","01:15","NW 20 G 30","5","Light Snow","SCT029 OVC038","24","22",NA,NA,"92%","9","29.9",NA,NA,NA,"15775",2013-03-11 01:15:00,NA,NA
"11","00:55","NW 20 G 29","2.5","Light Snow","OVC038","24","22","26","24","93%","9","29.9",NA,NA,NA,"15775",2013-03-11 00:55:00,NA,NA
"11","00:35","NW 22 G 28","4","Light Snow and Breezy","OVC036","24","22",NA,NA,"94%","9","29.9",NA,NA,NA,"15775",2013-03-11 00:35:00,NA,NA
"11","00:15","N 23 G 30","4","Light Snow and Breezy","BKN038 OVC065","25","22",NA,NA,"90%","10","29.9",NA,NA,NA,"15775",2013-03-11 00:15:00,NA,NA
"10","23:55","NW 18 G 26","4","Light Snow","SCT010 BKN038 OVC065","25","23",NA,NA,"94%","11","29.91",NA,NA,NA,"15774",2013-03-10 23:55:00,NA,NA
"10","23:35","N 22 G 29","4","Light Snow and Breezy","SCT015 SCT040 OVC065","25","23",NA,NA,"93%","10","29.91",NA,NA,NA,"15774",2013-03-10 23:35:00,NA,NA
"10","23:15","NW 21 G 28","7","Overcast and Breezy","SCT012 BKN018 OVC032","25","23",NA,NA,"91%","10","29.91",NA,NA,NA,"15774",2013-03-10 23:15:00,NA,NA
"10","22:55","NW 25 G 30","5","Light Snow and Breezy","SCT011 BKN022 OVC032","25","23",NA,NA,"92%","9","29.91",NA,NA,NA,"15774",2013-03-10 22:55:00,NA,NA
"10","22:35","NW 23 G 26","5","Light Snow and Breezy","SCT011 BKN028 OVC045","25","23",NA,NA,"93%","10","29.91",NA,NA,NA,"15774",2013-03-10 22:35:00,NA,NA
"10","22:15","NW 23 G 28","5","Fog/Mist and Breezy","SCT011 BKN034 OVC047","25","23",NA,NA,"93%","10","29.9",NA,NA,NA,"15774",2013-03-10 22:15:00,NA,NA
"10","21:55","NW 22 G 28","4","Light Snow and Breezy","SCT013 BKN024 OVC060","25","23",NA,NA,"93%","10","29.9",NA,NA,NA,"15774",2013-03-10 21:55:00,NA,NA
"10","21:35","NW 24 G 32","3","Light Snow and Breezy","SCT013 BKN060 OVC095","25","23",NA,NA,"93%","10","29.89",NA,NA,NA,"15774",2013-03-10 21:35:00,NA,NA
"10","21:15","NW 28 G 31","3","Fog/Mist and Windy","SCT013 BKN075 BKN100","25","23",NA,NA,"93%","9","29.88",NA,NA,NA,"15774",2013-03-10 21:15:00,NA,NA
"10","20:55","NW 24 G 29","4","Light Snow and Breezy","SCT014 BKN019 OVC075","25","23",NA,NA,"93%","10","29.88",NA,NA,NA,"15774",2013-03-10 20:55:00,NA,NA
"10","20:35","NW 25 G 31","3","Light Snow and Breezy","BKN014 OVC019","25","23",NA,NA,"93%","9","29.88",NA,NA,NA,"15774",2013-03-10 20:35:00,NA,NA
"10","20:15","NW 23 G 32","1.75","Light Snow and Breezy","BKN010 OVC020","25","23",NA,NA,"94%","10","29.88",NA,NA,NA,"15774",2013-03-10 20:15:00,NA,NA
"10","19:55","N 22 G 31","2","Light Snow and Breezy","SCT012 BKN020 OVC027","25","23",NA,NA,"94%","10","29.87",NA,NA,NA,"15774",2013-03-10 19:55:00,NA,NA
"10","19:35","NW 26 G 31","2","Light Snow and Windy","BKN009 OVC018","25","24",NA,NA,"94%","9","29.87",NA,NA,NA,"15774",2013-03-10 19:35:00,NA,NA
"10","19:15","NW 22 G 31","0.75","Light Snow and Breezy","OVC009","26","24",NA,NA,"96%","12","29.87",NA,NA,NA,"15774",2013-03-10 19:15:00,NA,NA
"10","18:55","N 24 G 31","0.5","Snow and Breezy","BKN007 OVC011","26","25","30","26","96%","11","29.86",NA,NA,NA,"15774",2013-03-10 18:55:00,NA,NA
"10","18:35","N 23 G 30","0.75","Light Snow and Breezy","OVC011","26","25",NA,NA,"96%","11","29.86",NA,NA,NA,"15774",2013-03-10 18:35:00,NA,NA
"10","18:15","N 24 G 30","0.75","Light Snow and Breezy","BKN008 OVC013","26","25",NA,NA,"95%","11","29.85",NA,NA,NA,"15774",2013-03-10 18:15:00,NA,NA
"10","17:55","NW 21 G 28","0.75","Light Snow and Breezy","OVC010","27","26",NA,NA,"96%","13","29.85",NA,NA,NA,"15774",2013-03-10 17:55:00,NA,NA
"10","17:35","N 25 G 31","1","Light Snow and Breezy","OVC012","27","26",NA,NA,"94%","12","29.85",NA,NA,NA,"15774",2013-03-10 17:35:00,NA,NA
"10","17:15","N 22 G 28","1.25","Light Snow and Breezy","OVC010","28","26",NA,NA,"96%","14","29.84",NA,NA,NA,"15774",2013-03-10 17:15:00,NA,NA
"10","16:55","N 22 G 32","0.75","Light Snow and Breezy","OVC010","28","26",NA,NA,"95%","14","29.84",NA,NA,NA,"15774",2013-03-10 16:55:00,NA,NA
"10","16:35","N 26 G 35","0.75","Light Snow and Windy","OVC010","28","27",NA,NA,"96%","13","29.83",NA,NA,NA,"15774",2013-03-10 16:35:00,NA,NA
"10","16:15","N 23 G 29","1","Light Snow and Breezy","BKN010 OVC017","29","28",NA,NA,"95%","15","29.83",NA,NA,NA,"15774",2013-03-10 16:15:00,NA,NA
"10","15:55","N 21 G 36","0.75","Light Snow and Breezy","OVC009","29","28",NA,NA,"95%","16","29.82",NA,NA,NA,"15774",2013-03-10 15:55:00,NA,NA
"10","15:35","N 28 G 37","0.75","Light Snow and Windy","OVC007","29","28",NA,NA,"95%","14","29.81",NA,NA,NA,"15774",2013-03-10 15:35:00,NA,NA
"10","15:15","N 24 G 30","0.75","Light Snow and Breezy","OVC005","29","28",NA,NA,"96%","15","29.8",NA,NA,NA,"15774",2013-03-10 15:15:00,NA,NA
"10","14:55","N 23 G 31","0.25","Snow and Breezy","OVC003","29","28",NA,NA,"96%","15","29.79",NA,NA,NA,"15774",2013-03-10 14:55:00,NA,NA
"10","14:35","N 20 G 32","0.5","Snow","OVC003","29","28",NA,NA,"95%","16","29.8",NA,NA,NA,"15774",2013-03-10 14:35:00,NA,NA
"10","14:15","N 22 G 29","0.5","Snow and Breezy","OVC003","29","28",NA,NA,"96%","15","29.8",NA,NA,NA,"15774",2013-03-10 14:15:00,NA,NA
"10","13:55","N 23 G 30","0.25","Snow and Breezy","OVC003","29","29",NA,NA,"99%","15","29.8",NA,NA,NA,"15774",2013-03-10 13:55:00,NA,NA
"10","13:35","N 24 G 32","0.25","Snow and Breezy","OVC003","30","29",NA,NA,"97%","16","29.8",NA,NA,NA,"15774",2013-03-10 13:35:00,NA,NA
"10","13:15","N 26 G 35","0.5","Snow and Windy","OVC005","30","29",NA,NA,"96%","16","29.81",NA,NA,NA,"15774",2013-03-10 13:15:00,NA,NA
"10","12:55","N 22 G 32","0.75","Light Snow and Breezy","OVC007","30","29","33","30","96%","17","29.81",NA,NA,NA,"15774",2013-03-10 12:55:00,NA,NA
"10","12:35","N 23 G 28","1","Light Snow and Breezy","OVC009","30","29",NA,NA,"97%","17","29.82",NA,NA,NA,"15774",2013-03-10 12:35:00,NA,NA
